ticker,trading_day,rvol30,pctchg_d,dollar_vol_d,close_d,vol_d,vwap_d
PRPL,2022-03-02,2.803534311672618,0.2296296296296294,34430703.59529999,6.64,5443020.0,6.325661782484722
TRVI,2022-03-02,14.959632340822584,0.3838748495788207,18169852.033800002,1.15,14314015.0,1.2693749471269942
VUZI,2022-03-02,2.389716742434429,0.15135278840058075,18570330.220099997,5.63,3403431.0,5.4563557245908605
XL,2022-03-02,2.789310293750987,0.16216216216216206,14367446.839,2.15,6807461.0,2.110544127832682
BBSI,2022-03-03,2.1515756203535563,0.16424252328811884,8017176.808399999,17.81,450556.0,17.79396303323005
BMBL,2022-03-03,3.1843599746679416,-0.15261565067012528,120780810.50579998,19.6,5996284.0,20.142610074139245
CNSL,2022-03-03,4.716982123083381,-0.22343324250681196,8162234.892099997,5.7,1377044.0,5.927359541234701
CTIC,2022-03-03,4.563041939458285,0.22754491017964074,114528183.32330008,4.1,30110460.0,3.8036012509705954
GOCO,2022-03-03,2.1007123557280756,-0.16788321167883202,10333479.643900866,17.1,571946.2669999994,18.06722106624201
GOGO,2022-03-03,5.770851362466691,0.18594436310395301,60153890.44929996,16.2,3760774.0,15.995082514742965
HOUR,2022-03-03,4.514014303603033,0.2421052631578946,5318460.927800001,3.54,1732482.0,3.0698506118966895
INVE,2022-03-03,7.391178501376894,-0.2241206030150753,22845782.203600008,15.44,1371258.0,16.660455000882408
KLXE,2022-03-03,10.000804389686143,0.16120218579234957,38265399.731799975,8.5,4558688.0,8.393950130344514
MRAM,2022-03-03,3.558442942329048,-0.17592592592592593,9944791.461999992,8.9,1050798.0,9.464037295464962
SWBI,2022-03-03,2.362792054126628,-0.17035398230088483,25971622.49990001,15.0,1523142.0,17.05134682117623
TSP,2022-03-03,2.3066377895802925,-0.18723660445514745,90778086.91980001,13.5,6445889.0,14.083098067590058
BCEL,2022-03-04,26.586462804489795,2.587878787878788,224382232.057,5.92,64167931.0,3.4967970536092245
IO,2022-03-04,4.218343855200738,0.3895165771439153,9190881.957800003,0.7502,11628767.0,0.7903573919573763
KLXE,2022-03-04,6.190888830702285,0.2705882352941178,32154707.16519999,10.8,3387370.0,9.492528765738609
MARPS,2022-03-04,11.028323782112599,0.46840148698884776,9361446.869499994,7.9,1377370.0,6.796610111662076
NINE,2022-03-04,11.488133386704254,0.4999206349206349,10121054.3365,1.8899,6187743.0,1.6356617164772358
OCGN,2022-03-04,3.097398053808226,-0.22289156626506024,87873645.15609999,2.58,33756869.0,2.6031337549729505
SEED,2022-03-04,3.9151495682158144,0.24900662251655636,17001220.2388,9.43,2023929.0,8.400107038735054
STAB,2022-03-04,24.829159232272055,-0.17452054794520544,19659498.439399987,0.6026,22217812.0,0.8848530377068627
TSP,2022-03-04,2.499746649308627,-0.1518518518518519,91534162.21259989,11.45,7620416.0,12.011701488816344
USWS,2022-03-04,3.5960122352934376,0.19205298013245042,10278125.566254403,10.8,1101888.3329000007,9.32773790172
ADTH,2022-03-07,6.664123345037704,0.27210884353741505,5548545.2612,9.35,610808.0,9.08394333604013
APPH,2022-03-07,4.749133508438567,0.2417582417582418,44124849.28220001,5.65,8432466.0,5.232733732006747
BBBY,2022-03-07,14.343109997452892,0.33912710775873856,2698584459.3065596,19.6,115704273.30000001,23.32311834593718
BCEL,2022-03-07,3.951375416405795,-0.4593639575971732,39952734.33739994,3.06,11046664.0,3.616723957332271
BLMN,2022-03-07,3.2894850613472943,-0.18072824156305511,113413406.6115,18.45,5891682.0,19.2497501751622
CELP,2022-03-07,17.096330655406057,0.8421052631578947,12117794.382200005,2.8,5033276.0,2.4075362412472523
CENN,2022-03-07,4.986310061025657,0.25,54705328.82190999,15.0,3544029.300000001,15.435913247644416
CTV,2022-03-07,13.357991259408424,0.5957943925233644,7545170.6188,6.83,1239122.0,6.089126509576943
ENG,2022-03-07,6.444956604643168,0.458064516129032,7639500.660287508,18.08,493986.75,15.464991035260576
GES,2022-03-07,3.554385969376572,-0.16970618034447815,53295630.56849999,16.39,3072981.0,17.343299736802795
GLBS,2022-03-07,10.589346597821255,0.17733990147783274,5476026.799099999,2.39,2342954.0,2.337231887224418
ICD,2022-03-07,6.687948967559518,0.24161073825503365,9416115.792799998,5.55,1898904.0,4.958710810446446
IO,2022-03-07,9.545130296837826,1.1705224850532883,39392554.286800005,1.67,32936761.0,1.196005711879198
MARPS,2022-03-07,20.068277961521925,1.1329192546583853,83010510.49320014,17.17,7625076.0,10.886515818753825
MTRX,2022-03-07,3.5414856546415954,0.2857142857142856,8822069.102699999,9.09,1115608.0,7.907857511509418
MVST,2022-03-07,4.862990679352942,0.18749999999999978,28439671.103099983,7.6,3682051.0,7.723866699048976
NINE,2022-03-07,24.452209736303107,1.8105263157894735,231752489.48619995,5.34,67316944.0,3.442706630981346
OEG,2022-03-07,7.213319806492326,0.5878378378378379,18752676.487200003,2.35,10067233.0,1.862743862906521
OIS,2022-03-07,3.6884317681557404,0.22923588039867115,28195242.9737,7.4,3959981.0,7.120045013776582
PXS,2022-03-07,18.210569880992878,0.6290322580645162,16882034.07325,4.04,4998119.75,3.3776769900821204
SES,2022-03-07,3.0345608976086527,0.27562642369020507,8659757.7155,5.6,1621446.0,5.3407623291185775
SPI,2022-03-07,13.970134854183328,0.3448275862068966,12107432.156500017,3.9,3423138.0,3.536939543921401
SUNW,2022-03-07,6.418153070558603,0.4192139737991265,25056654.184199993,3.25,8532807.0,2.9365077850934624
TXMD,2022-03-07,8.003172865235264,0.4619047619047618,15058357.936400006,15.35,956315.1000000007,15.746230438482039
VORB,2022-03-07,2.064797664289225,-0.2545454545454545,6400446.910399997,5.33,1138231.0,5.623152866509519
AVCT,2022-03-08,5.5815455160705545,0.17715167888846017,13213439.614346098,13.725,973362.3995000003,13.575046273755405
AZRE,2022-03-08,3.015712144953622,0.1597633136094676,8961931.710800001,19.6,470241.0,19.058167430742962
BEEM,2022-03-08,3.1153883742084543,0.16040955631399312,13018795.667399986,17.0,787379.0,16.534344537255866
BLDP,2022-03-08,2.2262677338412686,0.1627218934911241,127987242.3147,11.79,11280572.0,11.345811392782212
BMBL,2022-03-08,4.589629568373058,0.22181146025877996,198392042.62699986,19.83,11573552.0,17.141845703635312
CELP,2022-03-08,11.519719014987515,-0.1964285714285714,15511459.454700015,2.25,5496306.0,2.822160821231572
CRCT,2022-03-08,2.692198444796531,-0.30763740185581734,8252554.953999997,9.7,619869.0,13.313385495967692
CYRN,2022-03-08,4.3422572461023625,0.3880597014925373,209044629.95799997,9.3,20554561.0,10.170230828962971
FIGS,2022-03-08,2.140355642969221,0.1578947368421053,72218112.1462,15.4,5116172.0,14.115653685255305
GEVO,2022-03-08,3.820598532407113,0.2796610169491527,115389203.22919998,4.53,27079400.0,4.261143276040088
HYMC,2022-03-08,27.28918736449667,1.8393135725429017,184583868.74851006,9.1,20212424.40000003,9.132198349670007
ICD,2022-03-08,8.857854810221482,0.23063063063063072,23046970.214399997,6.83,3485433.0,6.612369313769623
IO,2022-03-08,3.9646176028908813,-0.281437125748503,21458509.233399972,1.2,15761914.0,1.361415195730669
LILM,2022-03-08,2.5373342856419723,0.23566878980891715,8154487.2806,3.88,2235612.0,3.6475413804363193
OEG,2022-03-08,8.246988384443211,-0.23829787234042554,34414977.60349999,1.79,15498554.0,2.220528289510105
PXS,2022-03-08,6.263124248632539,-0.2495049504950495,7153398.745100009,3.032,2152938.0,3.3226218056906465
ROVR,2022-03-08,2.340103305079823,0.21604984799376892,11840788.865300005,4.84,2435853.0,4.861044104590879
SFIX,2022-03-08,3.005705886700835,-0.1523809523809524,83295772.19800007,8.9,8032653.0,10.369646516287965
SUNW,2022-03-08,14.353829700167969,0.15692307692307694,152200038.13639992,3.76,35398422.0,4.299627766921359
TISI,2022-03-08,2.242562474215719,0.2584269662921348,9117941.719520018,11.2,797660.4999999997,11.43085525674146
VTNR,2022-03-08,4.85060604239296,0.18935837245696407,110546011.31050004,7.6,14645191.0,7.548280613786467
VYGR,2022-03-08,10.736768761111074,0.33164556962025316,24850317.4149,5.26,4836997.0,5.137550718948141
ZEST,2022-03-08,16.50603221423251,0.4244068046791394,8543089.877399994,3.86,2204785.0,3.8747949924369016
AFIB,2022-03-09,4.647933744549106,0.32857142857142874,5423760.881600004,1.86,3096871.0,1.7513680361887867
CPSH,2022-03-09,12.061405010508084,0.3906953642384108,7207097.094600005,4.1999,1855262.0,3.8846788726336254
CRCT,2022-03-09,10.618433515511255,0.1865979381443299,38185138.78790002,11.51,3612052.0,10.571591657013803
CYRN,2022-03-09,2.550964908971511,-0.16774193548387106,115333107.88929991,7.74,13196124.0,8.739923017493615
DRCT,2022-03-09,25.904319119992085,0.5570469798657718,286171584.17570007,2.32,105721012.0,2.7068562697422918
DSEY,2022-03-09,2.0407300418699865,0.1548731642189587,11856909.139999991,8.65,1350528.0,8.77946191415505
HOUR,2022-03-09,10.82415379304647,0.20370370370370372,19479315.0718,2.6,6612013.0,2.946049118747952
HYMC,2022-03-09,5.2734295626734395,-0.31868131868131866,33700156.67147,6.2,4733473.6,7.119540430408232
ISIG,2022-03-09,18.117183506270653,0.2825768667642752,56411257.51469998,8.76,5603172.0,10.067736188483948
IVC,2022-03-09,8.026444470254225,-0.33884297520661155,8644404.9577,1.6,5047165.0,1.7127248579549113
MARPS,2022-03-09,7.17182627081522,-0.15662650602409645,99356035.71859992,14.0,6087848.0,16.32038705936809
MVO,2022-03-09,3.569023499641447,-0.19999999999999996,5739891.169799997,11.68,461864.0,12.427665221363856
NINE,2022-03-09,3.0509757112536096,-0.24570446735395202,83655680.29000011,4.39,18589792.0,4.5000869450287615
RUBY,2022-03-09,2.2820255301987604,0.21868365180467086,7390235.951500001,5.74,1343706.0,5.49989056497478
SFIX,2022-03-09,6.874297906988443,0.16179775280898867,224201200.70639992,10.34,23173000.0,9.675104678134032
SNTG,2022-03-09,22.524085295960397,0.767241379310345,11442812.65914,10.25,1442328.0000000007,7.933571738980311
TXMD,2022-03-09,3.721146053284953,0.2837612537512504,9085031.66636,19.25,505771.2800000001,17.962727473098113
USWS,2022-03-09,6.948406446914595,-0.3915094339622641,61017804.573240854,7.74,7101645.833899999,8.592065276188492
VYGR,2022-03-09,5.0558526382669084,0.19391634980988592,16135025.593399994,6.28,2700778.0,5.9742139462777
WPRT,2022-03-09,3.065065028762393,-0.1658536585365853,14004566.94834001,17.1,815854.8000000014,17.165513947261186
ZEST,2022-03-09,21.60497286545594,-0.40414507772020725,35138627.55559995,2.3,9943683.0,3.533763853453489
ALTO,2022-03-10,3.1023301755294943,0.17147707979626503,34164123.20599997,6.9,5463178.0,6.2535255497807265
BBW,2022-03-10,7.205482890156547,-0.24038461538461542,38054095.28920001,15.8,2415403.0,15.754760298467795
FOSL,2022-03-10,8.341385933094374,-0.2599837000814995,73853272.19480002,9.08,7532274.0,9.804910468578283
HOTH,2022-03-10,23.017474995755435,0.1840501480062684,12853024.527143996,17.0,636279.1200000003,20.200292800970725
HYMC,2022-03-10,13.407151200001415,2.048387096774193,247567828.9083002,18.9,21738865.500000007,11.388258918493245
RIBT,2022-03-10,14.736887173396566,0.2144303797468352,8984734.20472001,4.797,1661918.9000000006,5.406241065505667
TIG,2022-03-10,21.69634517732718,-0.501466275659824,16041732.672899997,3.4,4564527.0,3.5144348303559156
TLSA,2022-03-10,22.29379317098718,0.2157183790421613,8034407.938499993,0.891,8377410.0,0.9590563119747025
TLYS,2022-03-10,2.186830233344742,-0.22690437601296598,8433964.259399995,9.54,724980.0,11.633375071588175
TXMD,2022-03-10,2.5887008231519038,-0.2727272727272727,5455107.563955996,14.0,376498.7199999999,14.489046772738025
AEI,2022-03-11,8.852832214966451,0.1781206171107994,18630641.224765,8.4,2171801.0999999996,8.578428855554499
CVT,2022-03-11,2.987319195309362,-0.1618303571428572,5013644.514499996,7.51,641267.0,7.81834168061041
LQDA,2022-03-11,3.304398906579756,-0.16260162601626016,9499529.354900004,6.18,1441369.0,6.590629710296256
MVST,2022-03-11,4.128918146448299,-0.1757049891540131,33604718.9627,7.6,4083016.0,8.230366709976156
RRGB,2022-03-11,2.7201779638981116,0.23177519379844957,15591098.408399997,15.8899,994870.0,15.671493168353651
SHLS,2022-03-11,2.332475958178345,0.18286099865047234,97743410.24189992,17.53,5502150.0,17.764584797197443
SLDB,2022-03-11,8.411097883645027,0.2960082944530844,6940457.189048793,15.0,465461.60100000026,14.910912466544774
AGL,2022-03-14,2.236206132259429,-0.1703397612488522,69010864.24450003,18.07,3574584.0,19.30598476480061
ELMS,2022-03-14,5.284957505658826,-0.44315017898744247,6997317.953800001,0.98,6563672.0,1.0660675843948328
FREE,2022-03-14,4.842009314726647,-0.16417910447761197,7760329.0168,7.28,1039750.0,7.46364897023323
LILM,2022-03-14,6.89493396897315,-0.3377659574468084,26460732.497100007,2.49,9622702.0,2.7498235419843624
RCKT,2022-03-14,2.831847990680987,-0.16124920331421289,15752695.190799989,13.16,1139585.0,13.823185800795894
SPIR,2022-03-14,2.9689706294910216,-0.16346153846153855,5397423.088162506,13.92,381697.0,14.140596043884301
TRHC,2022-03-14,2.0918350590641035,-0.17321428571428565,8493350.370800003,4.63,1772795.0,4.790937683601321
BFLY,2022-03-15,3.5801610139578157,0.1902313624678662,40772152.70219998,4.63,9189321.0,4.436905915268384
CODX,2022-03-15,3.98547779030888,0.16435643564356428,8160432.663099997,5.88,1443226.0,5.654299924682618
DCGO,2022-03-15,2.2687786766626887,0.1693548387096775,6613380.844099995,7.25,926595.0,7.1372939030536475
EVLV,2022-03-15,9.440252960714222,-0.3294573643410853,12468420.615,1.73,7155803.0,1.7424208876348328
HOLI,2022-03-15,10.961660756654133,0.1852128454070201,67959731.46479996,15.87,4362707.0,15.577422793875444
HOUR,2022-03-15,13.536938289915515,0.21999999999999997,62554639.398299985,3.66,14565654.0,4.294667400330942
HYMC,2022-03-15,8.148086005251919,0.3307692307692309,649450460.2308512,17.3,33126533.30000002,19.605144140780066
SONM,2022-03-15,26.114434663666913,0.6720696126940797,90067735.16682006,9.8,9037579.7,9.965913237458926
ACET,2022-03-16,3.2055902083557815,0.22590593677717807,9808332.271900002,15.9,642608.0,15.26332114119339
BRLT,2022-03-16,3.5687857999200747,0.195238095238095,8052161.986000001,10.04,857308.0,9.392379385238446
FTCH,2022-03-16,2.549983222279637,0.21964285714285725,311130308.87579995,13.66,23598149.0,13.184521755320722
HGEN,2022-03-16,3.0346344925290807,0.15932203389830502,14600159.008800015,3.42,4576210.0,3.1904477742061697
HYMC,2022-03-16,2.0182396999396848,-0.21387283236994226,125855270.40524009,13.6,8795819.199999997,14.308533127333964
MDJH,2022-03-16,9.408877097046377,0.4534883720930232,12797291.9115,2.5,4699773.0,2.7229595794307513
PRDS,2022-03-16,2.5665926243434676,0.15959252971137539,6802694.263200002,6.83,1025511.0,6.633467864508525
SCYX,2022-03-16,8.365684090951566,0.1507537688442211,9336929.031699993,4.58,2059091.0,4.534490720274137
SOHU,2022-03-16,3.21860606509758,0.17660044150110377,20709454.806400027,15.99,1334751.0,15.515594149320755
SONM,2022-03-16,5.841942676742917,0.23469387755102034,27010079.096019976,12.1,2502691.3,10.792413389545878
SPIR,2022-03-16,2.8365399493883685,0.19999999999999996,6099604.506737502,16.8,391452.5,15.581978673625796
TSP,2022-03-16,2.1783959527416497,0.25806451612903203,83969679.71499999,11.7,7325603.0,11.46249390186719
WAFU,2022-03-16,24.699073588217477,-0.1631701631701632,27514477.375199996,3.59,5373882.0,5.1200375027214955
CELP,2022-03-17,4.7963469188567025,0.23232323232323226,5712070.586299995,1.83,3080045.0,1.8545412766047233
GLG,2022-03-17,19.148272145169646,-0.27078384798099764,33445637.262909994,15.35,1675361.539999998,19.963235674438387
HOUR,2022-03-17,3.7614862937894036,0.2676338028169014,20578389.349500004,4.5001,4636488.0,4.43835708180416
MBII,2022-03-17,14.676590161815358,0.15384615384615397,18534623.1924,1.05,18438959.0,1.0051881558172564
ORGN,2022-03-17,2.2631941611530864,0.16885245901639356,21459931.524400003,7.13,3117716.0,6.883222052425559
XSPA,2022-03-17,3.9276314324758994,0.21358974358974359,6667571.563400001,1.4199,4939604.0,1.349819046911453
AMBC,2022-03-18,5.8853451353585875,-0.21256454388984503,51082419.9486,9.15,5512525.0,9.26661011942803
ATOS,2022-03-18,2.139081115518127,0.15671641791044766,6073944.421,1.55,4043564.0,1.50212644612525
CENN,2022-03-18,2.666729252551647,0.2516556291390728,31635950.321069982,18.9,1836547.6000000022,17.225772052447727
GRNA,2022-03-18,3.4759227756983884,0.16478342749529196,15428610.642099999,12.37,1291100.0,11.949973388660831
HOUR,2022-03-18,3.0684474257053584,0.1888624697228951,21258732.158600017,5.35,4143694.0,5.130381770130714
MRNS,2022-03-18,18.770614692653673,0.16413271245634453,96091131.41710001,9.9999,8726440.0,11.01149282148276
MXCT,2022-03-18,2.8991780088683914,0.15221238938053094,10838818.811699996,6.51,1764297.0,6.143420757219445
NYMX,2022-03-18,14.869657763662874,-0.27368421052631586,5263402.104200003,1.38,4025200.0,1.3076125668786651
OCGN,2022-03-18,2.4045553451140553,0.28348909657320887,108215815.66450001,4.12,29456596.0,3.673737986035454
RDBX,2022-03-18,21.184701277619325,0.4887640449438202,63408929.82479997,2.65,22987662.0,2.7583896885555377
TROO,2022-03-18,17.382262331833207,0.2096317280453257,6116110.7713,4.27,1454579.0,4.204729183701951
ALNA,2022-03-21,13.837719225947083,0.20387096774193525,5398295.254200007,0.2799,19027768.0,0.2837061737456546
AVCT,2022-03-21,7.677834823928193,0.3609922072220395,24125015.175160497,18.6,1590709.4662999993,15.166198282125926
BOXD,2022-03-21,3.2398281716298882,-0.1913214990138068,6541233.747799996,8.2,761743.0,8.587192462287144
CINC,2022-03-21,2.5799952613935724,-0.19110212335692622,6811142.0673,16.0,439926.0,15.48247220509813
CRXT,2022-03-21,23.88444098413923,0.46386093321134503,42012619.15260003,1.12,30247889.0,1.388943841753718
CYRN,2022-03-21,3.312763984614072,0.30400000000000005,179848392.22659987,8.15,21575110.0,8.33592005911441
HOUR,2022-03-21,2.3823787715404525,-0.3214953271028037,14390153.29169999,3.63,3454349.0,4.165807592602829
HUSN,2022-03-21,27.769238302250237,0.19704433497536966,125729922.43490005,2.43,40530788.0,3.102084332406763
IMGN,2022-03-21,5.15821784721725,-0.19324577861163228,75011879.61739996,4.3,18039109.0,4.158291832340497
NRSN,2022-03-21,25.613404752465808,2.670807453416149,962261731.9781996,5.91,166237232.0,5.788485048753697
SCPS,2022-03-21,11.872195958366323,0.2898550724637683,5855250.0454,0.89,6226036.0,0.9404459025614372
SCWX,2022-03-21,3.1380186289669987,0.24270931326434608,6213458.538599998,13.21,516530.0,12.029230709929719
SPPI,2022-03-21,3.081738677469567,0.1875,9823361.998699997,1.14,8614583.0,1.1403177610222104
YMTX,2022-03-21,25.805924036777665,0.6636363636363636,31505035.848109484,12.81,2392868.427999999,13.16622154375698
ZSAN,2022-03-21,2.9188385768062712,0.15300546448087426,8100458.330758033,7.385,1120408.5421000011,7.229914826939113
CREX,2022-03-22,17.952700642139064,0.45783132530120474,11047486.050087921,3.63,2939297.3325000005,3.7585466185864065
GAN,2022-03-22,3.3657558268424785,-0.19818181818181813,7112819.042699999,4.41,1367918.0,5.199740805150601
KOSS,2022-03-22,16.89352866817707,0.5539083557951481,21764753.640400022,11.53,2305305.0,9.441160124321954
LLL,2022-03-22,29.519651121012963,1.0699999999999998,519842405.85160047,4.14,92209748.0,5.637607922446556
ORIC,2022-03-22,17.035841207820337,-0.2646153846153846,41019123.56610004,4.78,8931569.0,4.592599974998798
RAIL,2022-03-22,15.729902746786237,0.18040089086859679,15353625.203800002,5.3,2935828.0,5.22974275189146
STAB,2022-03-22,11.013451305050374,-0.2002325581395349,7989406.132700006,0.3439,22973468.0,0.34776665554804376
VISL,2022-03-22,9.052489862643489,0.19999999999999996,8512530.617850004,12.6,711640.7000000004,11.9618377895615
ADTH,2022-03-23,3.8988061387730206,-0.23047251687560255,6936557.188500001,7.98,821555.0,8.443204884030894
AEI,2022-03-23,4.861919355052896,0.15191986644407351,31291647.59144499,13.8,2379746.6499999976,13.149150810421363
ALLG,2022-03-23,4.201366026953681,0.5428482142857145,1009450250.5418009,17.2799,54517523.0,18.51606960466272
COOK,2022-03-23,2.8597266035386157,-0.21898597626752958,18223078.675399974,7.24,2192862.0,8.31018033756797
CREX,2022-03-23,19.391778570107828,-0.24619834710743804,28809982.12053031,2.7363,8813110.6668,3.2689913028167026
DNAY,2022-03-23,7.00195514325901,-0.26720183486238536,12829398.548,6.39,1860008.0,6.897496434423938
ESOA,2022-03-23,24.661264695836135,0.7655172413793105,8485697.6627,5.12,1865152.0,4.549601138513108
HLTH,2022-03-23,7.874926811011219,-0.23706896551724133,27643812.052000005,7.08,3854668.0,7.171515692661471
KOSS,2022-03-23,15.23104423399723,-0.1552471812662619,41047312.36319998,9.74,4049067.0,10.137474228803816
MIRO,2022-03-23,23.279797414847675,0.4180327868852458,18168326.867600013,3.46,4291335.0,4.233723740421107
MOGO,2022-03-23,7.154429414828262,0.16935483870967727,9259256.912620977,8.7,1094540.3332000005,8.459493571653585
NRSN,2022-03-23,2.6256147617057524,-0.2086677367576245,133889012.35700005,4.93,21267128.0,6.295585015381487
XRTX,2022-03-23,27.350417253500705,0.20740740740740726,8884375.576053139,14.67,489041.66680000024,18.16690924147066
CRON,2022-03-24,4.234141533966257,0.1540540540540538,28096804.428699985,4.27,7155023.0,3.9268643061944015
DNAY,2022-03-24,3.9896798047956006,-0.18466353677621283,6646317.518700004,5.21,1166083.0,5.699695063473186
DRTS,2022-03-24,8.20313274304887,0.201834862385321,176084341.04859993,14.41,10867321.0,16.203104799112857
ESOA,2022-03-24,26.909347679085922,-0.287109375,82042954.63829994,3.65,19746117.0,4.1548905356075805
EVLV,2022-03-24,2.8227185062054616,0.232804232804233,6621298.974699992,2.33,2881650.0,2.2977457271701947
GRWG,2022-03-24,2.725872382939218,0.16304347826086962,44554636.536200024,10.7,4489682.0,9.923784476539769
HEXO,2022-03-24,3.5694947285484084,0.2629070691024622,11852323.273580892,11.13,1250273.5006,9.479784437479497
HNST,2022-03-24,2.908055318585546,-0.20757825370675465,15773216.982099997,4.81,2881039.0,5.47483632887302
LILM,2022-03-24,4.389846764271999,0.17201166180757999,38273747.35869999,4.02,9254105.0,4.13586698645628
LLL,2022-03-24,12.809082453100276,0.19653179190751446,352461816.6125001,4.14,74018794.0,4.76178815629582
MFH,2022-03-24,21.301425849143907,0.24880382775119614,44742330.792999946,2.61,14814274.0,3.0202175815703116
NEXT,2022-03-24,4.284447288311688,0.17073170731707332,12281912.011399997,4.8,2603330.0,4.71776993750312
OGI,2022-03-24,2.9905695228943405,0.18421052631578938,17665368.188150004,7.2,2729486.0,6.472049385177284
SES,2022-03-24,3.4901256161481675,0.21212121212121215,25421120.831599995,10.0,2633604.0,9.652598048757518
SNDL,2022-03-24,5.646976764334698,0.4082926829268292,255138738.66871998,8.661,35262639.89999998,7.235383947210376
TLRY,2022-03-24,6.094485857420492,0.4106529209621994,766714453.2977997,8.21,112266564.0,6.829410520640853
VEV,2022-03-24,23.6201144325706,-0.28869047619047616,11126764.885099994,2.39,4801252.0,2.3174715439014646
ANTX,2022-03-25,2.891004706928537,-0.7332161687170474,22243836.317,15.18,1376488.0,16.159847610004594
CRXT,2022-03-25,8.7740747945621,0.2594656488549618,30468905.02870005,1.6499,17685105.0,1.7228568916441294
ENFN,2022-03-25,2.7769641551604076,-0.17548387096774198,9699873.070700001,12.78,798915.0,12.141307987332821
ICVX,2022-03-25,14.531445265273026,-0.6449799196787148,17348437.084000006,4.42,3547693.0,4.890061536891722
MEIP,2022-03-25,18.731667691002254,-0.34183673469387754,35067487.854210034,12.9,2380617.199999998,14.730418588175397
NEXT,2022-03-25,14.60463580261406,0.3166666666666669,104892826.65750009,6.32,17210429.0,6.0947246961420944
AMLX,2022-03-28,15.26757409052171,-0.364,224479602.99879995,15.9,15180953.0,14.786924312248377
CAPR,2022-03-28,7.064954208916554,-0.33678756476683935,6524007.5667,3.84,1621553.0,4.023308252459217
CRXT,2022-03-28,2.726864528314707,0.1636462815928239,11383488.566000009,1.9199,6035895.0,1.8859653068848958
KOSS,2022-03-28,9.033597698763728,0.18214716525934893,39589795.88360001,9.8,4120248.0,9.608595376686067
MEIP,2022-03-28,9.462073724708988,-0.15922480620155044,19837178.541930005,10.846,1705619.800000001,11.63048092073626
MRIN,2022-03-28,3.2220650745598687,0.1777922736826847,40481942.2657919,19.5,1921300.1669000003,21.070076900638142
PROG,2022-03-28,2.2184830761536825,-0.3121387283236995,24179202.006800022,1.19,15932711.0,1.5175824131122457
TGR,2022-03-28,25.936940504542896,-0.7005395683453237,9286262.359999998,9.99,930052.0,9.984670061458926
VLTA,2022-03-28,4.876941867852922,-0.17067307692307687,55344438.95619998,3.45,15935839.0,3.472954198156745
DICE,2022-03-29,2.5236293508108134,0.15720263000597723,11803111.374600006,19.36,635882.0,18.561795072985248
GDYN,2022-03-29,3.1094864915116367,0.1560934891485808,65034785.93299996,13.85,4527721.0,14.363691122531614
ICVX,2022-03-29,4.457263354388734,0.16019827268988496,8294625.658100004,5.36,1644707.0,5.043223904379324
MTTR,2022-03-29,2.0741613568794923,0.15736040609137047,134647430.39770013,9.12,15238861.0,8.835793593609138
PHAS,2022-03-29,15.48261735105329,0.4649122807017545,19267080.275700007,1.67,11473086.0,1.6793284976422216
PRTY,2022-03-29,2.1538326591454884,0.21714285714285708,28811952.0895,4.26,7044755.0,4.089844443064379
AKBA,2022-03-30,10.768880494810606,-0.6755465587044535,84956134.82329999,0.8014,81054126.0,1.0481407796970137
ARHS,2022-03-30,5.893906330481844,0.2274618585298196,17472054.958800003,8.85,2023436.0,8.634844373036756
GERN,2022-03-30,8.857022469296364,0.48571428571428577,26287326.013200015,1.56,17926736.0,1.4663754747768927
HILS,2022-03-30,16.601615352534616,0.1858974358974359,23123635.9281,1.85,10777150.0,2.1456169699874272
ISIG,2022-03-30,20.358929327438076,0.2010978260869567,255988294.86490044,11.0501,21017804.0,12.179592828294547
UPH,2022-03-30,10.785207783730415,-0.3349753694581281,11130765.515639996,13.5,797046.7000000001,13.965010476349748
AMLX,2022-03-31,3.2694411120644333,-0.1781456953642384,50533422.21940002,12.41,3934172.0,12.844741465141844
CLVS,2022-03-31,19.466330114220842,0.1927108433734941,525460312.2841996,1.9799,211215168.0,2.487796294460252
CPSH,2022-03-31,9.389484627707754,0.16258351893095768,15806594.597499985,5.22,3198973.0,4.9411466109592
ICVX,2022-03-31,8.109140573937438,0.30472627737226254,28236405.602300003,7.1499,4171190.0,6.769388496400309
RDW,2022-03-31,2.8374973142107627,-0.23452380952380958,7369406.733400003,6.43,887888.0,8.299928294334425
SHCR,2022-03-31,5.370723407540052,-0.27164179104477615,19790293.4237,2.44,7718393.0,2.564043243677797
VTNR,2022-03-31,2.415866147601796,0.19156214367160773,94522181.00999998,10.45,9518016.0,9.93087015298146
CLVS,2022-04-01,4.203335277238975,0.27279155512904696,118802351.58399993,2.52,52398165.0,2.2672998488401253
CUE,2022-04-01,2.6034102702833466,0.4180327868852458,5831896.389800005,6.92,1176638.0,4.956406634665891
HUSN,2022-04-01,15.55319048841394,0.29441624365482233,131781943.10210018,2.55,49260236.0,2.6752194833597667
MN,2022-04-01,23.271940716250015,0.397365532381998,27429052.084000025,12.73,2143542.0,12.79613466122895
ORIC,2022-04-01,2.305897466634956,0.2640449438202248,11270733.3623,6.75,1798532.0,6.266629318966801
SLS,2022-04-01,17.763845957142127,-0.196078431372549,18018581.403400023,4.1,4341706.0,4.1501155083739025
SPI,2022-04-01,4.3811437947514875,0.29655172413793096,12762082.69650001,3.76,3636412.0,3.5095260648408404
